path,opening_type,story_score,actor,observable,stake,opening
docs/architecture-patterns/microservices-vs-monolith.md,scene/hook,3,1,1,1,"Why This Exists Microservices is the most expensive architectural decision most companies make, and the most poorly understood. The pitch is always ""scalability,"" but   the real pressure is organizational: many teams cannot coordinate inside one deployable.   A startup of 5 people does not have this pressure. A company of 500 across 100 teams does. This page cuts through the hype: when to adopt microservices  late, not early , what breaks when you do it wrong  everything , and what you should do instead  modular monolith, until the pain is undeniable . Mental Model: Where Microservices Fit in Your Timeline The pattern:   Almost no company got it right the first time. AWS started as a monolith. Uber started as a monolith. Netflix started as a monolith. The companies that grew fast with microservices from day one are... none that matter. The companies that grew fast, period, are the ones that delayed the decision until the pain was real. The Organizational Pressure, Not Scaling What everyone says:   ""We need microservices for scalability."" What they actually mean  if they're honest :   ""We have 40 engineers and three teams; they keep breaking each other's deploys and stepping on each other's changes."" That is a real problem. It is not, however, a  technology  problem. It is an  organizational  problem. Microservices is one answer; a modular monolith with clear team ownership is often a better first answer. Scaling a monolith:   a well-built monolith scales horizontally without touching architecture. Deploy 10 copies behind a load balancer, each reads from the same database, and you've just 10× throughput. The database may become the bottleneck, but that is a data-layer problem, not a monolith-is-broken problem. Scaling across teams:   this is where monoliths actually break. When teams have independent release cadences, one team's deploy broke three others' tests, and it takes 45 minutes to ship a one-line fix, the pain is acute. The solution microservices offers:   each service has an owner, a boundary, and an independent deploy cycle.   The organization now reflects in the architecture — Conway's Law in action."
docs/architecture-patterns/multi-tenancy.md,definition/meta,2,1,0,1,"Why This Exists A B2B SaaS product serves many customers  tenants  from one codebase. The question that shapes the entire architecture, usually asked far too late:   how isolated is one tenant's data and performance from every other tenant's?   Get this wrong in either direction and it's expensive — too little isolation and one noisy tenant's batch job degrades every other tenant's response time, or worse, a bug leaks Tenant A's data into Tenant B's view  the single worst incident category in B2B SaaS . Too much isolation  a fully separate stack per tenant  and operational cost scales linearly with customer count, undermining the entire economic argument for building a shared platform in the first place. This is a spectrum, not a binary, and the right point on it is usually different for different resources within the same system   — a company might isolate tenant  data  strictly while sharing  compute  freely, or vice versa. The Three Isolation Models -   Silo  dedicated :   each tenant gets its own database, and often its own application instance. Strongest isolation — a bug in one tenant's data path structurally cannot touch another tenant's, and a noisy tenant can't degrade anyone else's performance. Most expensive per-tenant and the hardest to operate at scale — patching, deploying, and monitoring N separate stacks instead of one. -   Pool  shared :   all tenants share the same database and application instances, distinguished by a  tenant id  column  or partition key  on every table. Cheapest, most operationally simple — one thing to deploy, patch, and scale. Isolation is enforced entirely in application logic  every query must filter by  tenant id  , which means   isolation is only as strong as the weakest query   — miss the filter once, in one endpoint, and you have a cross-tenant data leak. -   Bridge  hybrid :   most real SaaS products land here. Smaller/cheaper-tier tenants share a pool; larger or compliance-sensitive tenants  an enterprise customer with a contractual data-isolation requirement, or one large enough that its load alone justifies dedicated capacity  get siloed. The isolation model becomes a   pricing tier  , not just a technical decision — ""dedicated infrastructure"" is frequently sold as an enterprise-plan feature, which means this architectural choice has a direct line to the pricing page. Data Isolation: Where  tenant id  Actually Lives In a pooled model, the mechanism enforcing isolation is worth being specific about, because ""we filter by tenant id"" undersells how easy it is to get wrong: | Approach | How it works | Isolation strength | |---|---|---| | Shared table,  tenant id  column, app-level filtering | Every query includes  WHERE tenant id = ? , enforced by application code / ORM | Weakest — one missed filter in one query path is a cross-tenant leak; no structural guarantee |"
docs/architecture-patterns/sagas.md,scene/hook,3,1,1,1,"Why This Exists Checkout is four writes that  look  like one business transaction: 1.   Create order    order service 2.   Reserve inventory    warehouse 3.   Charge the card    payments 4.   Create shipment    shipping Each write lives in a different database. You charge the card. Shipping's API returns 503. The customer was billed. Nothing will leave the warehouse. A   local transaction   cannot span those databases.   Two-phase commit  2PC    can, on paper — and then a coordinator crash, a lock held across a network partition, and a 2-second payment gateway turn your checkout into a distributed deadlock. A   saga   accepts that each step commits locally, and that   undo is your job  : release the stock, refund the charge, mark the order cancelled. The interview problem is not ""what is a saga."" It is:   shipping fails after payment — what exactly runs, in what order, and what is still true if the refund itself fails? !!! tip ""Mental Model"" A travel agent books a flight, then a hotel, then a car. If the car is sold out, they do not un-commit the airline's database with XA. They   cancel the hotel   and   void the flight   — compensations — each its own transaction. If the void fails, someone still has a ticket and a problem. That leftover is why sagas need   retries, idempotency, and a human/ops path  , not just a diagram. Local TX vs 2PC vs Saga"
docs/architecture-patterns/serverless-vs-containers.md,scene/hook,3,1,1,1,"Why This Exists The question interviews actually ask isn't ""microservices or monolith"" — it's ""how much operational control do you want to give up, and what does giving it up cost you?"" Monolith, microservices, and serverless are three points on one spectrum, not three unrelated architectures. Each step along it trades a slice of operational responsibility for a corresponding loss of control: -   Monolith:   you control the process, the machine, the deploy — and you own all of it, forever. -   Microservices:   you still own the machine and the deploy per service, but you've distributed the  decision  of who owns what — Conway's Law in code. -   Serverless  FaaS :   the provider owns the machine, the process lifecycle, the scaling, and the patching. You own a function and its trigger. You gave up the most control and, correspondingly, the most responsibility. Candidates who treat this as ""serverless is just microservices, smaller"" miss the actual engineering trade-off:   serverless changes your execution model, not just your deployment granularity.   No persistent process means no in-memory cache between requests, no long-lived connections without extra plumbing, and a cold-start tax that a warm container never pays. That's a different set of failure modes than microservices has, and a different cost model than either monolith or microservices. Mental Model: Renting a Kitchen by the Hour vs. Owning One Monolith = owning a house with one kitchen.   You cook everything in it. If the stove breaks, dinner stops. But you know exactly where everything is, and there's no coordination overhead — one cook, one kitchen, one meal. Microservices = owning a restaurant with a kitchen per station    grill, salad, dessert . Each station has its own equipment, its own staff, and can be renovated independently — but you're paying rent, staffing, and utilities for every station, whether or not it's busy that night. And a ticket for a burger now has to travel between stations to become a complete plate. Serverless = renting a shared commercial kitchen by the hour, on demand.   You show up when there's an order, cook, and leave — you pay only for the minutes you used the stove. But if it's been sitting cold, the first thing you do is walk in, find the equipment, and warm it up — that's the cold start. You cannot leave a pot simmering on the stove between visits  no persistent state between invocations , and if 500 orders arrive at once, you need 500 available kitchens simultaneously — the venue either has that capacity or you queue. Architecture: Request Lifecycle, Cold Start vs. Warm Container"
docs/architecture-patterns/stream-processing.md,scene/hook,3,1,1,1,"Why This Exists Problem 1: Batch has a latency floor you cannot engineer away. A nightly Spark job that computes ""fraud score per user"" runs at 2 a.m. and finishes at 4 a.m. A fraudulent transaction at 9 a.m. gets scored  tomorrow . It doesn't matter how much you optimize the job — the architecture itself has a 24-hour latency floor, because the job only runs once a day over a bounded chunk of data. Shrinking the batch window to hourly just moves the floor to an hour; you're still bounding an inherently unbounded thing  a live transaction feed  and paying re-computation cost every cycle. Problem 2: The data doesn't stop, but your job does. Batch has a start and an end: read the file, compute, write the result, exit. A stream of clickstream events, sensor readings, or order events never ends. Modeling it as ""yesterday's batch"" is a lossy simplification of what it actually is — a continuous, infinite sequence of records that need continuous computation. Problem 3: Events arrive out of order, and ""now"" is ambiguous. A mobile event generated at 9:00:00 might not reach your Kafka topic until 9:00:45 because the phone was in a tunnel. If you group events by  when your server saw them , you get a windowed count that's an artifact of network conditions, not of user behavior. You need to reason about  when the event happened , not  when you noticed it  — and that distinction  event time vs. processing time  doesn't exist in batch processing at all, because in batch, every record is already sitting in front of you. Stream processing engines  Flink, Kafka Streams, Spark Structured Streaming  exist to answer:  how do you compute correct, continuously-updating aggregates over data that never stops arriving and never arrives in order? Mental Model: Conveyor Belt vs. Warehouse Picking Batch  warehouse picking :   Once a day, a truck backs up to the warehouse. Workers walk every aisle, pick every item on the day's list, load the truck, and it leaves. If a new order comes in five minutes after the truck departs, it waits for tomorrow's truck. The whole operation is bounded — start, do the work, finish, stop. Streaming  conveyor belt :   Items are placed on the belt continuously, any time, any rate. Workers stand at fixed stations and process each item  as it passes  — inspect it, route it, count it in a running tally. There is no ""run"" that finishes; the belt just keeps moving. A worker who falls behind doesn't get to catch up during a quiet period at 2 a.m. — the belt has to slow down or items pile up  backpressure . The subtlety that trips people up:   items can fall off the belt and get placed back on out of order.   A worker counting ""items per minute"" has to decide: do I wait for a possibly-late item, or close out the minute and risk being wrong? That decision — how long to wait for stragglers — is exactly what watermarks formalize."
docs/behavioural/ambiguity.md,definition/meta,1,1,0,0,"Theme:   Judgement & Ownership |   Seniority:   Senior → Staff Why This Question Gets Asked ""Tell me about an ambiguous problem"" tests whether you can operate without someone else defining success for you. This is the opposite skill from ""here's a ticket, implement it."" Interviewers are checking: - Can you define the problem yourself, when nobody handed you a clean spec? - Do you know how to reduce uncertainty cheaply before committing to a big plan? - Can you set your own success criteria, and defend that they were the right ones? - Do you know when to ask for more information versus when to just decide and move? !!! tip ""Interview Insight 🎯"" Weak answers describe a ticket that merely  felt  vague at first glance but had an obvious right answer within a day. The strong version has genuine, sustained uncertainty — the interviewer should be able to ask ""how did you know that was the right problem to solve?"" and get a real answer, not a shrug. STAR + Reflection Framework Seniority Differentiation === ""Weak Response"""
docs/behavioural/failure-learning.md,scene/hook,3,1,1,1,"Theme:   Ownership & Growth |   Seniority:   Senior → Staff → Principal Why This Question Gets Asked ""Tell me about a time you failed"" is one of the most misread prompts in the loop. Candidates hear it as a trap and respond by either flinching  a fake-humble non-failure with no real stakes  or overcorrecting  a public self-flagellation session with no systemic fix . Neither answers what the interviewer is actually testing: - Do you have enough self-awareness to recognize your own mistakes, or does everything bad happen  to  you? - When something breaks because of a decision you made, do you own it cleanly, without deflecting to ""the requirements were unclear"" or ""the team didn't have enough time""? - Do you extract a   systemic   lesson, or just a personal one?  ""I should have double-checked"" vs. ""we now require a second reviewer on schema migrations."" - Has your behavior actually changed since, or is the ""lesson"" a line you say in interviews but never applied? !!! tip ""Interview Insight 🎯"" This question separates candidates into three tiers fast. Tier one picks a non-failure  ""I worked too hard and burned out"" — not a failure, a humblebrag . Tier two picks a real failure but narrates it as something that happened to them, with the lesson landing on ""communicate more."" Tier three picks a real failure, owns the decision that caused it without theatrics, and describes a concrete change to the  system  — a lint rule, a review gate, a personal checklist — that makes the same class of mistake harder to repeat. STAR + Reflection Framework This question lives or dies on the   Reflection   beat — see the full mechanics in the  Behavioural Framework  framework.md . For failure stories specifically, Reflection needs to answer two things separately: what you learned, and what you  changed   in the system, not just in your head . The hardest sentence to get right is inside Action: you have to describe the decision   the way it looked at the time  , not with the benefit of hindsight  ""I should have known..."" . If you narrate the mistake as obvious-in-retrospect, the interviewer can't tell whether you'd actually catch a  different  mistake next time, or whether you just got lucky that this one taught you something specific."
docs/behavioural/framework.md,scene/hook,3,1,1,1,"Theme:   How you tell the work |   Seniority:   Senior → Staff Interviewers are not collecting autobiographies. They are testing whether you can   see a system of people and machines  , make a decision under constraints, and leave the system better than you found it. Why answers fail A typical senior candidate walks in with “I led the migration.” Ten minutes later the interviewer still does not know: what was at risk, what you personally decided, what number moved, or what you would do again. The fix is not more adjectives. It is a   spine  . STAR + Reflection Classic STAR stops at the press release. Senior loops add   constraints  ,   the decision  , and   what changed in you or the org  . | Beat | You must be able to say | Weak substitute | |------|-------------------------|-----------------| | Context | Team, product, time box | “At my last company…” | | Problem | User / $ / risk in one sentence | “We needed to improve things” | | Constraints | Deadline, headcount, blast radius | None — sounds like a lab |"
docs/behavioural/hiring.md,scene/hook,3,1,1,1,"Theme:   Judgement & Ownership |   Seniority:   Senior → Staff Why This Question Gets Asked ""Tell me about your role in hiring"" or ""a time you disagreed on a hiring decision"" tests something narrower than it sounds:   do you protect the bar when it's expensive to do so?   Anyone can reject a clearly weak candidate. The signal is in what you do with a ""maybe"" — a candidate who is pleasant, has an okay resume, and would probably not fail, when the team has had three reqs open for two quarters and your manager is asking why the pipeline is empty. Interviewers are probing: - Do you have a real bar, or a vibe? Can you articulate  why  someone failed, beyond ""didn't feel senior""? - Do you calibrate against a signal, or against how you felt in the room that day? - Can you say no to a hire under headcount pressure, and defend it to a manager who wants the seat filled? - Do you invest in raising other interviewers' bar, or just protect your own loop? !!! tip ""Interview Insight 🎯"" Weak answers describe the  process   ""we do four rounds, then a debrief"" . Strong answers describe a   specific candidate  , the specific signal that tipped the decision, and what it cost to hold the line. STAR + Reflection Framework The hard part of this story is never the clear reject. It's the candidate who clears every box except one, where the team desperately wants a yes."
docs/behavioural/index.md,definition/meta,2,1,0,1,"One story, three seniority levels. Measure impact. Own the failure class, not just the ticket. Why This Exists Strong engineers lose senior offers in the behavioural round more often than in system design. The reason is a misunderstanding of what is being tested. Candidates treat these questions as a personality check — be likeable, sound collaborative, avoid saying anything negative. So they tell vague, flattering stories:  ""We had a tough deadline, I worked hard, we shipped it, the team was happy."" That answer is unfalsifiable and therefore worthless. The interviewer is not assessing whether you are pleasant. They are assessing   engineering judgement under constraint  : what you did when the information was incomplete, the deadline was real, and reasonable people disagreed. They want evidence of how you  decide , not proof that you are nice. The good news: this is the most improvable interview round, because the gap is almost always structural rather than substantive. You already did the work — you are just narrating it badly. Mental Model: What Level Is This Story? The single biggest scoring lever is   scope of impact  . The same incident can be told at three levels, and the level you tell it at is the level you get hired at. The distinction is not seniority of vocabulary — it is   blast radius of the fix  . Mid-level fixes the instance. Senior fixes the system and measures it. Staff fixes the category and makes recurrence structurally unlikely. !!! tip ""The upgrade question"" After drafting any story, ask:  ""What stopped this from happening again — for everyone, not just my service?""  If you have no answer, you have a senior story, not a staff one. If you have one and left it out, you just lost the level. STAR + Reflection"
